id,tweet,class
21708,"Sweet yellow bone thang, I call her Honey mustard... http://t.co/IsFduDu9bx",other
21709,Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!,other
21724,"TRUST ME #Seattle&gt; WE GIVE #Thanksgiving it's DUE&gt; A huge, flightless bird? Dream come true for European bird eaters.......",other
21725,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,hate speech
21730,Taco Bell is super trash when you're sober,other
21737,Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.,other
21748,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;,other
21750,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;,other
21779,Terrifying. #leprechaun http://t.co/447wgkSVVG,other
21780,Text me instead of playing flappy birds #SoIKnowItsReal,other
21790,Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado,other
21791,Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado,other
21792,"Thank you Charlie, Happy Thursday @Charlie4927 @StacyDmomof5 @PattiSM74 @Kacado @cantUCIMblonde @RevkahJC",other
21793,"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",other
21794,Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,other
21795,Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,other
21796,Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,other
21797,"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",other
21800,"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/",other
21806,That 'Ouija' movie look like trash,other
21808,That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe,other
21848,That crow has socks,other
21852,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots",other
21853,That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,hate speech
21855,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.,other
21856,That fucking slutty beaner,hate speech
21866,That long hair doesn't cover up your redneck,other
21868,That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,other
21878,That night cap nonsense is for the birds.!,other
21882,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,hate speech
21890,That shade of faggot clashes with your eye color.,hate speech
21895,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,other
21897,That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.,other
21900,That was my faggot rant for the night.,hate speech
21901,That was not good times! Starting the mickey mouse club soon!,other
21902,That was trash. I'm just gonna put my phone down. Goodnight,other
21904,That'd been a ghetto little meal,other
21913,That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.,other
21921,That's right I'm making brownies right now &#128526;&#128523;,other
21940,"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6",other
21941,The #Yankees don't need Tanaka or Beltran or all these 'big name' players!!! #believe,other
21942,The #midwest of the US is white trash.,hate speech
21943,The #south of the US is white trash.,hate speech
21944,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul,other
21945,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",hate speech
21946,"The @Yankees are playing the @tigers tonight. In other words, I am not friends with @mtaraban.",other
21947,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,other
21948,The Bucs has 2 great uniforms and ruined them both for that trash smh,other
21949,The Conjuring wasn't trash. It just wasn't as good as Insidious.,other
21951,"The Devil Wears Charlie, by Revlon. #lesserfilms",other
21953,The Giants trash,other
21954,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.,other
21957,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare,other
21958,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert",other
21960,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.",other
21962,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn",other
21963,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/YbcsutdGMw http://t.co/nNwums32b4,other
21964,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u,other
21965,The Pirates have made the playoffs and the Yankees are out...hell has frozen over,other
21967,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...,other
21968,The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.,other
21969,The Saints are pure trash lol smh,other
21970,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,hate speech
21973,"The Walking Dead is trash people...

That is all. &#128514;",other
21974,The Wayans bros is the most retarded show ever.,other
21976,The Yankees still suck! @nikaaaa3,other
21980,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97",other
21982,The bengals have been trash for like 5 weeks it seems,other
21984,The bird is the word. #EsuranceSave30,other
21985,The birds and the bees &#128038;&#128029;,other
21986,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds,other
21997,The blacks in #California are typical niggers.,hate speech
21998,The boy who shot albino deer http://t.co/D4XajBEIb1,other
21999,The brownies I just made are a sin,other
22001,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,hate speech
22008,The early bird gets the worm But the second mouse gets the cheese,other
22009,The early bird takes a nap before noon.,other
22012,The ending to that Yankee game was so planned I can't even take it,other
22013,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,other
22014,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,other
22019,The fucking Royals bitch! Work!,hate speech
22025,The guinea fowls are not what they seem.,other
22034,The jig,other
22035,The jigg is up,other
22037,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU",other
22040,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,hate speech
22051,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",hate speech
22062,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,hate speech
22067,The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,other
22068,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred.",other
22070,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,hate speech
22071,The redskins just begging to lose this game smh,other
22072,The redskins should change their name to the injuns,other
22073,The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm,other
22074,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,hate speech
22075,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,other
22083,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,hate speech
22086,The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game,other
22090,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.,other
22102,Thee Bears are trash tho...,other
22104,Their gotta be a loaded lux vs Murda mook 3,other
22105,Their salsa negro is awesome... @StacyMungo @Loriisright,other
22107,Them brownies tho &#128524;&#128076;,other
22116,Them queer ass shorts Rabchenko got on,hate speech
22126,"Then I went inside, in order to hide from mutant bird",other
22127,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r,other
22139,"There are LOTS of top tier wrestlers who started as ""yardies"".",other
22143,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days,other
22144,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling",other
22146,There is this yellow thing in the sky. I don't know what to make of it.,other
22149,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,other
22153,There's a bird nest in my garage and so now when the birds fly out they poop on my car. &#128529;,other
22155,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,other
22157,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;,other
22160,"There's gonna be a lot of trash talk today
#worldcup",other
22167,There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife,other
22171,These are insane and Cigars trash!? Foam done bumped his head RT @FoamWright: These are insane. Like so insane. http://t.co/5umpDoeORz,other
22173,These birds messy.,other
22210,These brownies are bomb!!!!!!!!! http://t.co/lKZLQQj7W1,other
22211,These brownies http://t.co/iyqRBn2AMf,other
22250,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,hate speech
22303,These niggas retarded... Lmfaoo,hate speech
22309,These peanut butter brownies bout to give me life too! &#128523;,other
22310,These people are fags.,hate speech
22325,They come out Charlie Sheen... They come out coupe machine @wontgetme_22,other
22326,They come to you out of the blue. They make others see red and green with envy. They aren't always black or white. You're not yellow luckily,other
22327,They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. #morningjoe,other
22331,They got David taking out the trash &#128514;&#128514;&#128514;&#128514;,other
22333,They got the redskins faking injuries,other
22338,They have a clumsy bird too lol what is life,other
22340,They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol,other
22342,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas,other
22348,They say one man's trash is the next man's treasure. Where one finds pain the next might find pleasure.,other
22349,They say our state bird is rare...I literally see one at least once a day,other
22351,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,hate speech
22352,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,hate speech
22356,They took it there bro you know I'm civil. RT @lilmissStoney: @VikkiNoSecrets wait a minute! Lol. Don't get ghetto V!,other
22357,"They trying to hoe Todd gurley, Johnny manziel signed them helmets and got off but suspend gurley the rest of season",other
22360,They use to call my mom Japs when she was younger. Lol Asian racial slurs.,other
